antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'RoSAS', 'PReNet', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.03217749044960329	0.9297678518953865	0.03217749044960329	1.0	1.0755372945638433	0.002259894274891327	inf	0.07256717777440412
frozenset({'RCA', 'Quartile', 'GOAD', 'DevNet', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RCA', 'DevNet', 'Quartile', 'PReNet', 'RePEN'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
frozenset({'PReNet', 'DevNet', 'RePEN', 'Quartile'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
frozenset({'RCA', 'DevNet', 'Quartile', 'PReNet', 'RoSAS'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
frozenset({'PReNet', 'RCA', 'DevNet', 'Quartile'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
frozenset({'PReNet', 'Quartile', 'DevNet'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
frozenset({'GOAD', 'DevNet', 'Quartile', 'PReNet', 'RoSAS'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RCA', 'GOAD', 'DevNet', 'PReNet', 'RePEN'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RCA', 'GOAD', 'Quartile', 'PReNet', 'RoSAS'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RCA', 'GOAD', 'DevNet', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RoSAS', 'PReNet', 'GOAD', 'Quartile'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'DevNet', 'Quartile', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
frozenset({'RCA', 'Quartile', 'GOAD', 'DevNet', 'PReNet', 'RoSAS'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RCA', 'GOAD', 'DevNet', 'PReNet', 'RoSAS'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RePEN', 'RCA', 'DeepSAD', 'DevNet'})	frozenset({'Success'})	0.021304731119600354	0.9297678518953865	0.021304731119600354	1.0	1.0755372945638433	0.0014962770313207419	inf	0.07176099684732022
frozenset({'RePEN', 'DeepSAD', 'DevNet'})	frozenset({'Success'})	0.021304731119600354	0.9297678518953865	0.021304731119600354	1.0	1.0755372945638433	0.0014962770313207419	inf	0.07176099684732022
frozenset({'DeepSAD', 'DevNet'})	frozenset({'Success'})	0.021304731119600354	0.9297678518953865	0.021304731119600354	1.0	1.0755372945638433	0.0014962770313207419	inf	0.07176099684732022
frozenset({'RCA', 'DeepSAD', 'DevNet'})	frozenset({'Success'})	0.021304731119600354	0.9297678518953865	0.021304731119600354	1.0	1.0755372945638433	0.0014962770313207419	inf	0.07176099684732022
frozenset({'RCA', 'Quartile', 'GOAD', 'DevNet', 'PReNet'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'RCA', 'Quartile', 'GOAD', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.011166617690273288	0.9297678518953865	0.011166617690273288	1.0	1.0755372945638433	0.0007842555474508704	inf	0.07102526002971757
frozenset({'DeepSAD', 'Quartile'})	frozenset({'Success'})	0.020129297678518954	0.9297678518953865	0.020129297678518954	1.0	1.0755372945638433	0.0014137238157995967	inf	0.07167491378017692
frozenset({'RCA', 'Quartile', 'DevNet', 'PReNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.029238906846899795	0.9297678518953865	0.029238906846899795	1.0	1.0755372945638433	0.0020535112360884657	inf	0.07234751021643708
