antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'DeepSVDD', 'RePEN', 'DevNet', 'ICL'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'PReNet', 'SLAD', 'RePEN', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'Z_score', 'RePEN', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RePEN', 'NeuTraL', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'Quartile', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'RePEN', 'DeepSAD', 'RCA', 'DevNet', 'ICL'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RoSAS', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'RoSAS', 'DevNet'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'PReNet', 'DeepSVDD', 'ICL'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'NeuTraL', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'DevNet', 'ICL'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'SLAD', 'DevNet'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RoSAS', 'DeepSVDD', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'GOAD', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'PReNet', 'ICL', 'DeepSVDD', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'ICL', 'DevNet', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'DeepSVDD', 'RoSAS', 'RePEN', 'DevNet'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RoSAS', 'RePEN', 'DeepSVDD', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'RoSAS', 'GOAD', 'NeuTraL', 'ICL'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'SLAD', 'RoSAS', 'GOAD', 'RePEN'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'SLAD', 'GOAD', 'RePEN', 'ICL'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'SLAD', 'GOAD', 'ICL', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'GOAD', 'ICL', 'RePEN', 'RCA'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
frozenset({'Quartile', 'Z_score', 'DeepSAD'})	frozenset({'Success'})	0.001	0.9	0.001	1.0	1.1111111111111112	9.999999999999994e-05	inf	0.10010010010010002
