antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'RCA', 'GOAD'})	frozenset({'Success'})	0.02459504132231405	0.9892561983471074	0.023206611570247934	0.9435483870967742	0.9537957797720107	-0.0011241855064544753	0.19031877213695428	-0.047314146060383214
frozenset({'DeepSVDD', 'GOAD', 'RoSAS'})	frozenset({'Success'})	0.010859504132231405	0.9892561983471074	0.010231404958677685	0.9421613394216133	0.952393668087011	-0.0005114268151082593	0.18575467594606332	-0.048103847056311703
frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.010859504132231405	0.9892561983471074	0.010231404958677685	0.9421613394216133	0.952393668087011	-0.0005114268151082593	0.18575467594606332	-0.048103847056311703
frozenset({'RoSAS', 'RePEN'})	frozenset({'Success'})	0.019140495867768594	0.9892561983471074	0.018016528925619835	0.9412780656303973	0.9515008015144367	-0.0009183252510074416	0.1829606222654354	-0.04939886026822596
frozenset({'DevNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.019140495867768594	0.9892561983471074	0.018016528925619835	0.9412780656303973	0.9515008015144367	-0.0009183252510074416	0.1829606222654354	-0.04939886026822596
frozenset({'DeepSAD', 'DeepSVDD', 'GOAD'})	frozenset({'Success'})	0.01112396694214876	0.9892561983471074	0.010462809917355372	0.9405646359583952	0.9507796236505082	-0.0005416433303736083	0.18076446280991748	-0.04974651746149057
frozenset({'RCA', 'DevNet', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.01677685950413223	0.9892561983471074	0.015735537190082645	0.9379310344827587	0.9481174199867486	-0.0008610750631787428	0.1730945821854917	-0.0527211860129902
frozenset({'RCA', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.01677685950413223	0.9892561983471074	0.015735537190082645	0.9379310344827587	0.9481174199867486	-0.0008610750631787428	0.1730945821854917	-0.0527211860129902
frozenset({'RCA', 'DevNet', 'DeepSAD'})	frozenset({'Success'})	0.017024793388429754	0.9892561983471074	0.015966942148760332	0.9378640776699029	0.9480497359904616	-0.000874940236322657	0.1729080578512397	-0.05280251513095032
frozenset({'RCA', 'DevNet', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.017024793388429754	0.9892561983471074	0.015966942148760332	0.9378640776699029	0.9480497359904616	-0.000874940236322657	0.1729080578512397	-0.05280251513095032
frozenset({'RCA', 'DeepSVDD', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.009768595041322313	0.9892561983471074	0.009140495867768595	0.9357021996615906	0.9458643789394525	-0.0005231473260023222	0.1670943888647242	-0.05464048637323597
frozenset({'RCA', 'DeepSVDD', 'RoSAS'})	frozenset({'Success'})	0.009768595041322313	0.9892561983471074	0.009140495867768595	0.9357021996615906	0.9458643789394525	-0.0005231473260023222	0.1670943888647242	-0.05464048637323597
frozenset({'RCA', 'GOAD', 'DeepSAD', 'RoSAS'})	frozenset({'Success'})	0.01168595041322314	0.9892561983471074	0.010925619834710744	0.934936350777935	0.9450902125658324	-0.0006347790451471883	0.16512756018684907	-0.05552299883314351
frozenset({'RCA', 'GOAD', 'RoSAS'})	frozenset({'Success'})	0.01168595041322314	0.9892561983471074	0.010925619834710744	0.934936350777935	0.9450902125658324	-0.0006347790451471883	0.16512756018684907	-0.05552299883314351
frozenset({'DevNet', 'DeepSAD', 'RoSAS', 'RePEN'})	frozenset({'Success'})	0.016429752066115702	0.9892561983471074	0.015338842975206612	0.9336016096579477	0.9437409755105403	-0.0009143910935045414	0.16180816428750328	-0.05714508359685962
