antecedents	consequents	antecedent support	consequent support	support	confidence	lift	leverage	conviction	zhangs_metric
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'PReNet', 'Z_score', 'SLAD'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Z_score'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Z_score', 'RoSAS', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'GOAD', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
frozenset({'SLAD', 'DevNet', 'RePEN', 'Z_score', 'RoSAS', 'NeuTraL'})	frozenset({'Success'})	0.002	0.948	0.002	1.0	1.0548523206751055	0.00010400000000000014	inf	0.05210420841683374
