support	itemsets
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Success', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Success', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Quartile', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'RePEN', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'Quartile', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Z_score', 'PReNet'})
0.004	frozenset({'Z_score', 'DeepSVDD', 'Quartile', 'SLAD'})
0.004	frozenset({'Z_score', 'RePEN', 'Quartile', 'SLAD'})
0.004	frozenset({'Z_score', 'Success', 'Quartile', 'SLAD'})
0.004	frozenset({'GOAD', 'Z_score', 'Quartile', 'SLAD'})
0.004	frozenset({'Z_score', 'DevNet', 'Quartile', 'SLAD'})
0.004	frozenset({'SLAD', 'DeepSAD', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSAD', 'DeepSVDD', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'DeepSAD', 'RePEN', 'Z_score', 'Quartile'})
0.004	frozenset({'SLAD', 'DeepSAD', 'Success', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'NeuTraL', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'RePEN', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'GOAD', 'Z_score', 'Quartile', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSAD', 'Z_score', 'Quartile'})
0.004	frozenset({'GOAD', 'RePEN', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Quartile', 'Z_score'})
0.004	frozenset({'GOAD', 'Success', 'Z_score', 'Quartile', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Z_score'})
0.004	frozenset({'SLAD', 'GOAD', 'DeepSVDD', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'Success', 'Z_score', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DeepSVDD', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'RePEN', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'Z_score'})
0.004	frozenset({'DevNet', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'NeuTraL', 'Z_score'})
0.004	frozenset({'NeuTraL', 'DevNet', 'RePEN', 'Z_score'})
0.004	frozenset({'DevNet', 'Success', 'NeuTraL', 'Z_score'})
0.004	frozenset({'GOAD', 'DevNet', 'NeuTraL', 'Z_score'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.004	frozenset({'SLAD', 'Success', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'Z_score', 'Quartile', 'NeuTraL'})
0.004	frozenset({'Z_score', 'DevNet', 'Quartile'})
0.004	frozenset({'DevNet', 'NeuTraL', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'Z_score'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'Success'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Z_score', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'Success'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Z_score', 'PReNet', 'Success', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'Z_score', 'Success', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Z_score'})
0.004	frozenset({'DevNet', 'Success', 'Z_score'})
0.004	frozenset({'DevNet', 'RePEN', 'Z_score'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'PReNet', 'RoSAS'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Quartile', 'PReNet'})
0.004	frozenset({'DeepSAD', 'Success', 'Quartile', 'PReNet', 'RoSAS'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Success', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN'})
0.004	frozenset({'DevNet', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'RePEN'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN'})
0.004	frozenset({'GOAD', 'DevNet', 'ICL', 'RePEN'})
0.004	frozenset({'DevNet', 'SLAD'})
0.004	frozenset({'DevNet', 'NeuTraL', 'Quartile', 'RoSAS'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'DeepSAD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DevNet', 'Success', 'RePEN', 'Quartile', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'Success', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'Success', 'Quartile', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'PReNet', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'Success', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Quartile', 'NeuTraL'})
0.004	frozenset({'DeepSAD', 'RePEN', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'RePEN', 'Quartile'})
0.004	frozenset({'DeepSAD', 'Success', 'RePEN', 'PReNet', 'RoSAS'})
0.004	frozenset({'DeepSAD', 'Success', 'PReNet', 'RoSAS', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'Success', 'DeepSAD', 'PReNet', 'RoSAS'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'Quartile'})
0.004	frozenset({'PReNet', 'DeepSAD', 'RePEN', 'RoSAS'})
0.004	frozenset({'PReNet', 'DeepSAD', 'NeuTraL', 'RoSAS'})
0.004	frozenset({'DeepSVDD', 'PReNet', 'DeepSAD', 'RoSAS'})
0.004	frozenset({'SLAD', 'DevNet', 'RePEN', 'Quartile', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Quartile', 'NeuTraL'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'RoSAS', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'DeepSVDD', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'RePEN', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'DeepSAD', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'RePEN', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'PReNet', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DeepSVDD', 'Success', 'DeepSAD', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'RePEN', 'PReNet'})
0.004	frozenset({'GOAD', 'DeepSAD', 'Success', 'PReNet'})
0.004	frozenset({'GOAD', 'DevNet', 'Quartile', 'SLAD'})
0.004	frozenset({'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Quartile', 'RoSAS', 'Success', 'NeuTraL'})
0.004	frozenset({'DevNet', 'NeuTraL', 'Quartile', 'SLAD'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Quartile', 'SLAD'})
0.004	frozenset({'DevNet', 'RePEN', 'Quartile', 'SLAD'})
0.004	frozenset({'DevNet', 'Success', 'Quartile', 'SLAD'})
0.004	frozenset({'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'RoSAS', 'PReNet', 'NeuTraL'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Quartile', 'SLAD'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Quartile'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success'})
0.004	frozenset({'DevNet', 'Success', 'NeuTraL', 'SLAD'})
0.004	frozenset({'DevNet', 'Success', 'RePEN', 'SLAD'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'Success', 'SLAD'})
0.004	frozenset({'GOAD', 'DevNet', 'Success', 'SLAD'})
0.004	frozenset({'DevNet', 'DeepSAD', 'Success', 'SLAD'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN'})
0.004	frozenset({'DevNet', 'Quartile', 'SLAD'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN', 'Success'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success'})
0.004	frozenset({'SLAD', 'DevNet', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'SLAD', 'DevNet', 'DeepSAD', 'DeepSVDD', 'RePEN'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN'})
0.004	frozenset({'SLAD', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD'})
0.004	frozenset({'DevNet', 'NeuTraL', 'SLAD'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'Success', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'Success', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'Success', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'Success', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSAD', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'Success', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'RePEN', 'NeuTraL'})
0.004	frozenset({'ICL', 'GOAD', 'DevNet', 'DeepSVDD', 'NeuTraL'})
0.004	frozenset({'GOAD', 'DevNet', 'ICL', 'NeuTraL'})
0.004	frozenset({'DevNet', 'RePEN', 'SLAD'})
0.004	frozenset({'DevNet', 'DeepSVDD', 'SLAD'})
0.004	frozenset({'GOAD', 'DevNet', 'SLAD'})
